town,ward,precinct,office,district,party,candidate,votes
Boston,17,1,President,,Green-Rainbow,Blank Votes,0
Worthington,-,1,President,,Republican,No Preference,1
Hull,-,1,President,,Libertarian,All Others,0
Auburn,-,2,President,,Democratic,John F. Kerry,245
Boston,18,18,President,,Republican,All Others,0
Braintree,-,4,President,,Green-Rainbow,Total Votes Cast,0
Billerica,-,10,President,,Democratic,Richard E. Gephardt,2
Boston,9,2,President,,Green-Rainbow,David Cobb,0
Lunenburg,-,A,President,,Democratic,Carol Moseley Braun,0
Lowell,9,1,President,,Libertarian,Gary Nolan,0
Deerfield,-,1,President,,Democratic,Joseph Lieberman,4
N. Andover,-,4,President,,Libertarian,Total Votes Cast,0
Canton,-,2,President,,Democratic,Wesley K. Clark,3
W. Springfield,-,7,President,,Libertarian,Aaron Russo,0
Haverhill,2,1,President,,Democratic,Richard E. Gephardt,0
Watertown,-,8,President,,Libertarian,Aaron Russo,0
Milton,-,7,President,,Republican,Blank Votes,3
Holyoke,1,B,President,,Green-Rainbow,Total Votes Cast,0
Adams,-,2,President,,Libertarian,Ruben Perez,0
Springfield,6,H,President,,Democratic,John Edwards,20
Goshen,-,1,President,,Democratic,All Others,0
Danvers,-,1,President,,Libertarian,Gary Nolan,0
Boston,10,7,President,,Democratic,Dennis J. Kucinich,4
Bedford,-,3,President,,Green-Rainbow,Total Votes Cast,0
Quincy,5,4,President,,Libertarian,Jeffrey Diket,0
Dartmouth,-,7,President,,Libertarian,All Others,0
Swansea,-,4,President,,Democratic,Total Votes Cast,240
Saugus,-,5,President,,Republican,George W. Bush,36
Yarmouth,-,3,President,,Democratic,Blank Votes,0
Peabody,6,2,President,,Libertarian,Jeffrey Diket,0
Petersham,-,1,President,,Libertarian,Total Votes Cast,1
Natick,-,6,President,,Democratic,Blank Votes,7
Westwood,-,1,President,,Democratic,Total Votes Cast,378
Duxbury,-,1,President,,Republican,Blank Votes,1
Cambridge,7,1,President,,Libertarian,All Others,0
Weymouth,-,12,President,,Libertarian,Gary Nolan,0
Westford,-,5,President,,Libertarian,Jeffrey Diket,0
Salisbury,-,1,President,,Republican,Blank Votes,1
Boston,1,12,President,,Republican,Blank Votes,4
Medford,7,2,President,,Republican,George W. Bush,26
Haverhill,2,2,President,,Libertarian,Ruben Perez,0
Royalston,-,2,President,,Republican,Blank Votes,0
Mansfield,-,2,President,,Democratic,John Edwards,69
Sudbury,-,4,President,,Democratic,Blank Votes,0
Lawrence,E,3,President,,Democratic,No Preference,1
Middleborough,-,3,President,,Democratic,No Preference,4
Auburn,-,3,President,,Libertarian,Ruben Perez,0
Cambridge,8,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Wellesley,-,A,President,,Libertarian,Ruben Perez,1
Methuen,-,4,President,,Green-Rainbow,David Cobb,0
Worcester,3,2,President,,Libertarian,Blank Votes,0
Peabody,3,1,President,,Democratic,All Others,0
Boston,18,5,President,,Democratic,John F. Kerry,233
Worcester,9,5,President,,Democratic,Al Sharpton,2
Mansfield,-,3,President,,Libertarian,Gary Nolan,0
Taunton,3,A,President,,Green-Rainbow,Total Votes Cast,0
Lowell,2,1,President,,Green-Rainbow,All Others,0
Watertown,-,6,President,,Democratic,All Others,0
Taunton,5,A,President,,Democratic,Howard Dean,5
Mansfield,-,4,President,,Republican,Blank Votes,2
Worcester,1,2,President,,Green-Rainbow,Blank Votes,0
Belchertown,-,D,President,,Democratic,Total Votes Cast,260
Springfield,3,H,President,,Republican,Blank Votes,3
Rockport,-,2,President,,Libertarian,Gary Nolan,0
Winchendon,-,1,President,,Democratic,Wesley K. Clark,0
Yarmouth,-,7,President,,Libertarian,Total Votes Cast,0
Lexington,-,3,President,,Democratic,Al Sharpton,8
Lowell,4,1,President,,Green-Rainbow,No Preference,0
Boston,20,11,President,,Libertarian,Aaron Russo,0
Winchester,-,6,President,,Green-Rainbow,David Cobb,0
Boston,16,6,President,,Republican,No Preference,0
Boston,22,11,President,,Democratic,John F. Kerry,123
Barnstable,-,9,President,,Libertarian,Blank Votes,0
New Bedford,5,B,President,,Green-Rainbow,Total Votes Cast,0
Natick,-,5,President,,Democratic,Wesley K. Clark,3
Westfield,1,B,President,,Libertarian,Ruben Perez,0
Woburn,2,2,President,,Republican,Total Votes Cast,14
Springfield,7,C,President,,Republican,George W. Bush,6
Newton,1,4,President,,Green-Rainbow,Lorna Salzman,0
Quincy,4,2,President,,Libertarian,Blank Votes,0
Holyoke,5,A,President,,Democratic,John Edwards,38
Medway,-,3,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Worcester,8,3,President,,Democratic,Wesley K. Clark,0
Somerville,4,3,President,,Libertarian,Blank Votes,0
New Bedford,3,C,President,,Republican,All Others,0
Boston,16,8,President,,Green-Rainbow,Paul Glover,0
Brookline,-,8,President,,Green-Rainbow,Total Votes Cast,2
Adams,-,2,President,,Democratic,Blank Votes,1
Boston,4,2,President,,Libertarian,Total Votes Cast,0
Boston,20,2,President,,Green-Rainbow,All Others,0
Warwick,-,1,President,,Democratic,Joseph Lieberman,0
Holyoke,6,B,President,,Green-Rainbow,Total Votes Cast,0
Florida,-,1,President,,Democratic,John Edwards,8
Deerfield,-,1,President,,Green-Rainbow,Kent Mesplay,0
Worcester,10,1,President,,Democratic,No Preference,0
Salem,5,1,President,,Libertarian,Jeffrey Diket,0
Belmont,-,5,President,,Libertarian,No Preference,0
Braintree,-,6,President,,Democratic,Howard Dean,3
Walpole,-,5,President,,Libertarian,No Preference,0
Holbrook,-,1,President,,Libertarian,Jeffrey Diket,0
Hatfield,-,1,President,,Democratic,John Edwards,66
Lawrence,B,3,President,,Republican,George W. Bush,5
Braintree,-,8,President,,Democratic,Blank Votes,4
Lowell,8,3,President,,Democratic,Al Sharpton,0
Sandwich,-,2,President,,Libertarian,Michael Badnarik,0
Lawrence,F,2,President,,Democratic,Richard E. Gephardt,0
Boxford,-,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Rockland,-,6,President,,Green-Rainbow,All Others,0
Boston,17,8,President,,Green-Rainbow,All Others,0
Boston,21,9,President,,Democratic,Blank Votes,2
Springfield,3,F,President,,Democratic,Dennis J. Kucinich,3
Boston,10,1,President,,Democratic,Joseph Lieberman,0
Swansea,-,1,President,,Democratic,Wesley K. Clark,0
Brewster,-,1,President,,Green-Rainbow,Lorna Salzman,0
Framingham,-,14,President,,Democratic,John Edwards,30
Salem,7,2,President,,Green-Rainbow,All Others,0
Halifax,-,2,President,,Green-Rainbow,No Preference,0
Boston,15,3,President,,Democratic,Al Sharpton,3
Boston,18,15,President,,Democratic,Richard E. Gephardt,0
Stoneham,-,7,President,,Democratic,Joseph Lieberman,4
Sandwich,-,6,President,,Libertarian,Gary Nolan,0
Dracut,-,6,President,,Republican,George W. Bush,42
Templeton,-,B,President,,Green-Rainbow,No Preference,0
Seekonk,-,3,President,,Democratic,Carol Moseley Braun,0
Springfield,5,A,President,,Democratic,Blank Votes,0
Agawam,-,5,President,,Democratic,Carol Moseley Braun,0
Quincy,2,1,President,,Libertarian,Total Votes Cast,0
Sudbury,-,5,President,,Democratic,Howard Dean,18
Salisbury,-,1,President,,Democratic,Howard Dean,11
Boston,10,2,President,,Republican,George W. Bush,2
Dracut,-,6A,President,,Democratic,Dennis J. Kucinich,0
Framingham,-,13,President,,Democratic,Al Sharpton,5
Northampton,6,B,President,,Green-Rainbow,David Cobb,0
Boston,21,4,President,,Libertarian,Blank Votes,0
Boston,8,2,President,,Democratic,John Edwards,50
Lincoln,-,3,President,,Democratic,No Preference,0
Arlington,-,15,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Boston,17,12,President,,Libertarian,All Others,0
Easthampton,-,1,President,,Green-Rainbow,David Cobb,0
Sturbridge,-,1,President,,Republican,All Others,0
Millville,-,1,President,,Democratic,Joseph Lieberman,1
Raynham,-,3,President,,Libertarian,Jeffrey Diket,0
Ware,-,C,President,,Libertarian,Aaron Russo,1
Boston,1,9,President,,Green-Rainbow,Paul Glover,0
Norwell,-,1,President,,Democratic,John F. Kerry,234
Southborough,-,2,President,,Democratic,Joseph Lieberman,2
Saugus,-,7,President,,Democratic,Richard E. Gephardt,1
Boston,5,3,President,,Republican,George W. Bush,15
Agawam,-,7,President,,Green-Rainbow,Total Votes Cast,0
Newton,4,3,President,,Green-Rainbow,Blank Votes,0
Bellingham,-,4,President,,Libertarian,Jeffrey Diket,0
Bedford,-,4,President,,Libertarian,Total Votes Cast,1
Lakeville,-,2,President,,Democratic,Al Sharpton,3
Fairhaven,-,5,President,,Libertarian,Aaron Russo,0
Norfolk,-,3,President,,Democratic,John F. Kerry,265
Waltham,2,2,President,,Democratic,Total Votes Cast,182
Hardwick,-,1,President,,Green-Rainbow,Kent Mesplay,0
Braintree,-,12,President,,Democratic,Al Sharpton,3
N. Andover,-,4,President,,Democratic,Howard Dean,11
Aquinnah,-,1,President,,Democratic,Al Sharpton,1
Worcester,9,4,President,,Libertarian,Jeffrey Diket,0
Monroe,-,1,President,,Democratic,Al Sharpton,0
Plymouth,-,7,President,,Green-Rainbow,Lorna Salzman,0
Worcester,2,3,President,,Republican,All Others,0
Boston,8,1,President,,Libertarian,Total Votes Cast,0
Dudley,-,4,President,,Libertarian,Aaron Russo,1
Quincy,6,1,President,,Libertarian,Total Votes Cast,0
Belmont,-,4,President,,Democratic,John Edwards,74
Boston,8,7,President,,Republican,No Preference,0
Uxbridge,-,1,President,,Green-Rainbow,David Cobb,0
Amherst,-,3,President,,Libertarian,Blank Votes,0
Cambridge,3,3,President,,Green-Rainbow,Blank Votes,0
Boston,13,1,President,,Green-Rainbow,Paul Glover,0
Fall River,4,B,President,,Democratic,No Preference,1
Lawrence,B,2,President,,Democratic,John Edwards,8
Boston,21,15,President,,Libertarian,Total Votes Cast,0
Acton,-,4,President,,Democratic,Total Votes Cast,445
Newton,2,1,President,,Democratic,John F. Kerry,371
Dracut,-,6A,President,,Libertarian,No Preference,0
Hudson,-,5,President,,Democratic,Richard E. Gephardt,2
Springfield,8,B,President,,Libertarian,Gary Nolan,0
Dennis,-,4,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Boston,22,4,President,,Republican,Blank Votes,0
Medford,4,2,President,,Democratic,John F. Kerry,332
Dedham,-,6,President,,Green-Rainbow,David Cobb,0
Boston,7,1,President,,Democratic,Wesley K. Clark,3
Shrewsbury,-,8,President,,Republican,Blank Votes,2
Newton,8,4,President,,Democratic,Richard E. Gephardt,0
Shrewsbury,-,1,President,,Democratic,John Edwards,75
Malden,2,1,President,,Libertarian,All Others,1
Waltham,9,1,President,,Green-Rainbow,Total Votes Cast,0
Barnstable,-,10,President,,Democratic,All Others,2
Quincy,6,1,President,,Democratic,All Others,0
Revere,4,3,President,,Republican,Blank Votes,3
Taunton,2,B,President,,Libertarian,Gary Nolan,0
Danvers,-,1,President,,Libertarian,Blank Votes,0
Gardner,1,B,President,,Green-Rainbow,Blank Votes,0
Franklin,-,7,President,,Republican,Total Votes Cast,71
Boston,5,5,President,,Republican,George W. Bush,10
New Bedford,6,F,President,,Democratic,Al Sharpton,1
Salem,6,2,President,,Green-Rainbow,No Preference,0
Swansea,-,5,President,,Democratic,Wesley K. Clark,1
Falmouth,-,3,President,,Democratic,Howard Dean,16
Bourne,-,5,President,,Democratic,Joseph Lieberman,2
Berkley,-,1,President,,Green-Rainbow,Blank Votes,1
Marlborough,4,1,President,,Republican,Blank Votes,2
Springfield,8,D,President,,Democratic,Joseph Lieberman,0
Barnstable,-,6,President,,Libertarian,Total Votes Cast,0
Boston,18,13,President,,Democratic,John Edwards,24
S. Hadley,-,A,President,,Green-Rainbow,All Others,0
Brockton,7,D,President,,Green-Rainbow,Total Votes Cast,0
Taunton,2,A,President,,Democratic,Al Sharpton,0
Wales,-,1,President,,Republican,George W. Bush,65
Weymouth,-,16,President,,Democratic,John Edwards,82
Littleton,-,3,President,,Democratic,John F. Kerry,187
Somerville,7,1,President,,Democratic,Howard Dean,40
Lee,-,3,President,,Democratic,Joseph Lieberman,0
Cambridge,10,2,President,,Democratic,Carol Moseley Braun,4
Framingham,-,7,President,,Libertarian,Michael Badnarik,0
Chicopee,7,B,President,,Libertarian,Total Votes Cast,0
Carver,-,3,President,,Libertarian,Michael Badnarik,0
Fall River,3,B,President,,Republican,No Preference,1
Dartmouth,-,4,President,,Democratic,All Others,0
Bridgewater,-,4,President,,Libertarian,Jeffrey Diket,0
Greenfield,-,9,President,,Libertarian,Ruben Perez,0
Brookline,-,12,President,,Democratic,John F. Kerry,367
Adams,-,3,President,,Green-Rainbow,Blank Votes,0
New Bedford,3,F,President,,Democratic,Dennis J. Kucinich,2
Ludlow,-,3,President,,Democratic,All Others,1
Peabody,2,3,President,,Republican,All Others,0
Melrose,2,1,President,,Libertarian,Gary Nolan,0
Auburn,-,1,President,,Democratic,Richard E. Gephardt,1
Chatham,-,2,President,,Democratic,Howard Dean,8
Quincy,1,4,President,,Democratic,Carol Moseley Braun,3
Bedford,-,2,President,,Republican,Total Votes Cast,39
Ludlow,-,4,President,,Democratic,Joseph Lieberman,2
Billerica,-,7,President,,Democratic,John Edwards,74
Westminster,-,1,President,,Democratic,John Edwards,54
Boston,3,6,President,,Republican,George W. Bush,24
Boston,3,4,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Wrentham,-,2,President,,Green-Rainbow,All Others,0
Haverhill,1,2,President,,Green-Rainbow,All Others,0
Lawrence,C,3,President,,Libertarian,Aaron Russo,0
Melrose,4,1,President,,Libertarian,All Others,0
Marlborough,7,2,President,,Green-Rainbow,All Others,0
Worcester,6,5,President,,Green-Rainbow,Total Votes Cast,0
Ludlow,-,1,President,,Democratic,Al Sharpton,3
Boston,16,3,President,,Libertarian,Jeffrey Diket,0
Brewster,-,1,President,,Democratic,All Others,0
Newton,4,1,President,,Democratic,John F. Kerry,284
Chatham,-,1,President,,Democratic,Joseph Lieberman,1
Peabody,1,3,President,,Democratic,John F. Kerry,239
Natick,-,1,President,,Libertarian,Michael Badnarik,0
Westwood,-,2,President,,Green-Rainbow,Kent Mesplay,0
Belchertown,-,C,President,,Democratic,Howard Dean,8
Dover,-,1,President,,Democratic,Total Votes Cast,561
Fall River,5,C,President,,Democratic,Total Votes Cast,170
Boston,17,9,President,,Green-Rainbow,David Cobb,0
Boston,20,5,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Boston,15,9,President,,Green-Rainbow,All Others,0
Monroe,-,1,President,,Libertarian,Michael Badnarik,1
Salem,4,1,President,,Green-Rainbow,Blank Votes,0
Amesbury,-,4,President,,Democratic,Total Votes Cast,180
Westfield,3,B,President,,Democratic,All Others,1
Newburyport,2,1,President,,Democratic,Al Sharpton,1
Needham,-,G,President,,Democratic,Wesley K. Clark,7
Taunton,2,A,President,,Libertarian,Blank Votes,0
Dracut,-,1,President,,Democratic,Joseph Lieberman,2
N. Reading,-,1,President,,Libertarian,Blank Votes,0
N. Andover,-,2,President,,Republican,No Preference,3
Attleboro,2,B,President,,Republican,George W. Bush,88
Springfield,2,C,President,,Republican,Blank Votes,0
Randolph,-,4,President,,Republican,Blank Votes,2
Boston,7,9,President,,Democratic,Carol Moseley Braun,0
W. Bridgewater,-,1,President,,Libertarian,Total Votes Cast,0
Brookline,-,6,President,,Republican,All Others,0
Framingham,-,14,President,,Democratic,Dennis J. Kucinich,6
Pittsfield,1,A,President,,Republican,No Preference,2
Brookline,-,6,President,,Republican,No Preference,3
Boston,1,7,President,,Green-Rainbow,David Cobb,0
Arlington,-,11,President,,Green-Rainbow,Total Votes Cast,1
Pembroke,-,3,President,,Democratic,Joseph Lieberman,4
Brockton,1,B,President,,Green-Rainbow,Total Votes Cast,1
Weymouth,-,1,President,,Democratic,No Preference,1
Boston,12,6,President,,Democratic,Richard E. Gephardt,0
Montague,-,1,President,,Republican,George W. Bush,10
Groton,-,2,President,,Democratic,Total Votes Cast,285
Boston,1,4,President,,Green-Rainbow,Paul Glover,0
Mansfield,-,4,President,,Libertarian,Gary Nolan,0
Holliston,-,3,President,,Democratic,Dennis J. Kucinich,19
Springfield,2,G,President,,Democratic,Richard E. Gephardt,0
Newton,8,1,President,,Green-Rainbow,Blank Votes,0
Boston,15,3,President,,Democratic,John F. Kerry,53
Norwood,-,4,President,,Green-Rainbow,All Others,0
Monson,-,A,President,,Democratic,Carol Moseley Braun,1
Marlborough,3,1,President,,Libertarian,Blank Votes,0
Weymouth,-,6,President,,Democratic,Al Sharpton,1
Andover,-,9,President,,Libertarian,Blank Votes,0
Williamstown,-,3,President,,Democratic,Howard Dean,48
Malden,1,2,President,,Republican,George W. Bush,10
Watertown,-,8,President,,Democratic,Joseph Lieberman,0
Wilmington,-,6,President,,Libertarian,No Preference,0
Peabody,1,2,President,,Green-Rainbow,All Others,0
Natick,-,7,President,,Democratic,Richard E. Gephardt,3
Lawrence,B,1,President,,Green-Rainbow,David Cobb,0
Springfield,4,H,President,,Libertarian,Total Votes Cast,0
Boston,20,12,President,,Democratic,Richard E. Gephardt,0
Boston,1,8,President,,Green-Rainbow,Kent Mesplay,0
Washington,-,1,President,,Democratic,Dennis J. Kucinich,7
New Bedford,4,G,President,,Libertarian,Blank Votes,0
Bourne,-,1,President,,Democratic,Howard Dean,5
Cambridge,9,3,President,,Green-Rainbow,David Cobb,1
Auburn,-,5,President,,Democratic,Howard Dean,6
Sandwich,-,3,President,,Democratic,No Preference,0
E. Bridgewater,-,4,President,,Libertarian,Aaron Russo,0
Fall River,5,A,President,,Democratic,Richard E. Gephardt,1
Boston,19,12,President,,Republican,George W. Bush,3
Agawam,-,5,President,,Democratic,Richard E. Gephardt,2
Bellingham,-,3,President,,Democratic,All Others,0
Boston,20,9,President,,Republican,Blank Votes,0
Abington,-,4,President,,Republican,Blank Votes,1
Springfield,4,B,President,,Libertarian,Michael Badnarik,0
Wareham,-,6,President,,Libertarian,All Others,0
Ware,-,C,President,,Republican,George W. Bush,11
Barnstable,-,9,President,,Green-Rainbow,David Cobb,1
Lynn,3,3,President,,Democratic,Joseph Lieberman,1
Holyoke,7,A,President,,Democratic,Blank Votes,3
Norwell,-,3,President,,Republican,Blank Votes,4
Hopkinton,-,4,President,,Democratic,No Preference,0
Kingston,-,1,President,,Republican,No Preference,0
Mansfield,-,2,President,,Libertarian,No Preference,0
Lynn,3,1,President,,Democratic,Dennis J. Kucinich,2
Burlington,-,3,President,,Libertarian,All Others,1
Brockton,2,A,President,,Green-Rainbow,Blank Votes,0
Natick,-,3,President,,Democratic,Howard Dean,11
Holden,-,3,President,,Democratic,No Preference,2
Leicester,-,4,President,,Democratic,Howard Dean,7
Worcester,3,4,President,,Libertarian,Total Votes Cast,1
Norfolk,-,4,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Gardner,1,A,President,,Democratic,Total Votes Cast,156
Quincy,3,1,President,,Green-Rainbow,Paul Glover,0
Northampton,6,A,President,,Libertarian,Michael Badnarik,0
Natick,-,4,President,,Green-Rainbow,Kent Mesplay,0
Arlington,-,1,President,,Libertarian,Blank Votes,0
Waltham,1,1,President,,Green-Rainbow,All Others,0
Boston,21,7,President,,Democratic,John Edwards,25
Boston,21,1,President,,Democratic,All Others,1
Winthrop,-,6,President,,Democratic,All Others,1
Lowell,3,3,President,,Republican,No Preference,1
Northbridge,-,4,President,,Democratic,Howard Dean,3
Lowell,8,3,President,,Libertarian,No Preference,0
Andover,-,3,President,,Republican,No Preference,1
Stoneham,-,7,President,,Republican,Total Votes Cast,49
Holden,-,3,President,,Republican,George W. Bush,55
Pittsfield,4,B,President,,Libertarian,Gary Nolan,0
Framingham,-,10,President,,Republican,Blank Votes,0
Waltham,6,2,President,,Green-Rainbow,David Cobb,0
Chicopee,6,BE,President,,Democratic,All Others,1
Boston,17,10,President,,Libertarian,Aaron Russo,0
Millis,-,3,President,,Green-Rainbow,All Others,0
Lee,-,6,President,,Libertarian,Aaron Russo,0
Billerica,-,6,President,,Democratic,Blank Votes,2
Winthrop,-,1,President,,Republican,George W. Bush,46
Uxbridge,-,2,President,,Green-Rainbow,No Preference,0
Boston,6,4,President,,Green-Rainbow,Blank Votes,0
Boston,11,5,President,,Democratic,No Preference,0
Boston,19,1,President,,Republican,Blank Votes,0
Lee,-,1,President,,Democratic,Al Sharpton,5
Swansea,-,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Brookline,-,16,President,,Libertarian,Total Votes Cast,0
Newton,6,1,President,,Democratic,All Others,0
Boston,11,9,President,,Republican,All Others,0
Arlington,-,7,President,,Libertarian,All Others,0
Melrose,7,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Easthampton,-,4,President,,Green-Rainbow,Paul Glover,0
Newton,5,1,President,,Libertarian,Aaron Russo,0
Beverly,5,2,President,,Green-Rainbow,Paul Glover,0
Framingham,-,5,President,,Democratic,Joseph Lieberman,8
Rehoboth,-,2,President,,Republican,George W. Bush,56
Shrewsbury,-,3,President,,Libertarian,Blank Votes,0
Quincy,3,5,President,,Libertarian,No Preference,0
Needham,-,H,President,,Democratic,Wesley K. Clark,4
Somerville,1,1,President,,Republican,Total Votes Cast,9
Worcester,7,1,President,,Green-Rainbow,Paul Glover,0
Lee,-,2,President,,Libertarian,Total Votes Cast,0
Savoy,-,1,President,,Green-Rainbow,All Others,0
Beverly,3,2,President,,Republican,No Preference,6
Dartmouth,-,7,President,,Libertarian,Michael Badnarik,0
Brockton,3,A,President,,Libertarian,Total Votes Cast,1
Hamilton,-,2,President,,Democratic,Richard E. Gephardt,1
Northfield,-,1,President,,Democratic,All Others,1
Attleboro,4,A,President,,Democratic,John Edwards,18
Salem,2,1,President,,Democratic,Al Sharpton,2
Grafton,-,4,President,,Democratic,Howard Dean,9
Worcester,3,2,President,,Libertarian,Aaron Russo,1
Lynn,3,1,President,,Republican,No Preference,1
Brockton,7,C,President,,Green-Rainbow,Paul Glover,0
Conway,-,1,President,,Democratic,Total Votes Cast,388
S. Hadley,-,D,President,,Green-Rainbow,Kent Mesplay,0
Boston,20,13,President,,Democratic,Al Sharpton,1
Ludlow,-,4,President,,Libertarian,Blank Votes,0
Sharon,-,4,President,,Republican,All Others,2
Southborough,-,3,President,,Democratic,All Others,0
Boston,19,7,President,,Green-Rainbow,All Others,0
Norwood,-,5,President,,Democratic,John F. Kerry,158
Boston,22,2,President,,Green-Rainbow,All Others,0
Holyoke,2,B,President,,Green-Rainbow,Paul Glover,0
Worcester,7,4,President,,Democratic,Carol Moseley Braun,0
Walpole,-,6,President,,Green-Rainbow,Blank Votes,0
Boston,11,3,President,,Libertarian,Aaron Russo,0
Newton,1,2,President,,Green-Rainbow,All Others,1
Beverly,3,1,President,,Democratic,Carol Moseley Braun,1
Amherst,-,3,President,,Democratic,Howard Dean,10
Natick,-,8,President,,Green-Rainbow,No Preference,0
Natick,-,5,President,,Green-Rainbow,Blank Votes,0
Boston,18,17,President,,Green-Rainbow,No Preference,0
Boston,14,12,President,,Libertarian,Michael Badnarik,0
Scituate,-,2,President,,Green-Rainbow,Total Votes Cast,3
N. Attleborough,-,9,President,,Libertarian,Gary Nolan,0
Malden,7,1,President,,Libertarian,No Preference,0
Ludlow,-,3,President,,Democratic,Total Votes Cast,294
Chicopee,9,B,President,,Libertarian,Michael Badnarik,1
Springfield,8,G,President,,Democratic,Blank Votes,0
Quincy,5,4,President,,Republican,All Others,2
Boston,20,10,President,,Republican,Total Votes Cast,25
Framingham,-,16,President,,Democratic,John Edwards,17
Braintree,-,12,President,,Libertarian,Blank Votes,0
Webster,-,2,President,,Democratic,Total Votes Cast,157
Lowell,1,2,President,,Democratic,Joseph Lieberman,1
Randolph,-,6,President,,Democratic,Blank Votes,5
Boston,15,4,President,,Green-Rainbow,Paul Glover,0
Belmont,-,2,President,,Libertarian,Jeffrey Diket,0
New Bedford,4,E,President,,Green-Rainbow,Paul Glover,0
Boston,13,9,President,,Democratic,Blank Votes,6
Amherst,-,8,President,,Libertarian,Jeffrey Diket,0
Pepperell,-,1,President,,Republican,Total Votes Cast,71
Taunton,6,A,President,,Republican,No Preference,1
Lexington,-,1,President,,Green-Rainbow,Blank Votes,0
Barnstable,-,8,President,,Libertarian,Aaron Russo,0
Agawam,-,5,President,,Democratic,Howard Dean,3
Springfield,7,A,President,,Republican,Blank Votes,0
Hanson,-,3,President,,Republican,George W. Bush,40
Scituate,-,6,President,,Green-Rainbow,No Preference,0
Acton,-,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Lexington,-,9,President,,Libertarian,Ruben Perez,0
Malden,4,1,President,,Democratic,John F. Kerry,133
Boston,3,6,President,,Democratic,John Edwards,74
Walpole,-,8,President,,Republican,No Preference,2
Springfield,5,F,President,,Democratic,Dennis J. Kucinich,3
Harwich,-,4,President,,Democratic,No Preference,0
Norwood,-,2,President,,Green-Rainbow,Kent Mesplay,0
Cambridge,8,1,President,,Democratic,Al Sharpton,4
Franklin,-,7,President,,Democratic,Carol Moseley Braun,1
Scituate,-,5,President,,Democratic,Dennis J. Kucinich,8
Conway,-,1,President,,Green-Rainbow,Total Votes Cast,1
Richmond,-,1,President,,Democratic,John F. Kerry,176
Worcester,6,3,President,,Republican,Total Votes Cast,10
Boston,14,14,President,,Republican,No Preference,1
Methuen,-,4,President,,Democratic,John Edwards,101
Boston,5,3,President,,Democratic,Carol Moseley Braun,2
Worcester,6,4,President,,Libertarian,Total Votes Cast,0
Wellesley,-,A,President,,Libertarian,Michael Badnarik,0
Arlington,-,4,President,,Republican,Blank Votes,0
Stoneham,-,1,President,,Republican,Total Votes Cast,27
Billerica,-,7,President,,Libertarian,Aaron Russo,0
Boston,22,5,President,,Green-Rainbow,Lorna Salzman,0
Lynnfield,-,2,President,,Republican,George W. Bush,63
Randolph,-,3,President,,Libertarian,Total Votes Cast,0
Arlington,-,4,President,,Libertarian,Ruben Perez,0
New Bedford,6,C,President,,Democratic,Dennis J. Kucinich,0
Lawrence,F,1,President,,Democratic,Richard E. Gephardt,1
Worcester,7,3,President,,Republican,George W. Bush,13
Ludlow,-,6,President,,Libertarian,No Preference,0
Wellesley,-,B,President,,Libertarian,Jeffrey Diket,1
Westfield,4,B,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Waltham,8,1,President,,Libertarian,Ruben Perez,3
Westford,-,4,President,,Libertarian,Total Votes Cast,1
Marlborough,3,2,President,,Democratic,Total Votes Cast,215
Bellingham,-,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Milton,-,10,President,,Democratic,John Edwards,136
Peabody,6,1,President,,Green-Rainbow,Paul Glover,0
Tyngsborough,-,2,President,,Republican,Blank Votes,0
W. Springfield,-,5,President,,Libertarian,Aaron Russo,0
Holyoke,6,A,President,,Democratic,Dennis J. Kucinich,12
Florida,-,1,President,,Democratic,John F. Kerry,59
Dedham,-,5,President,,Democratic,All Others,0
Swansea,-,4,President,,Democratic,Dennis J. Kucinich,1
Attleboro,6,B,President,,Democratic,Dennis J. Kucinich,3
Waltham,3,1,President,,Green-Rainbow,David Cobb,0
New Bedford,1,G,President,,Libertarian,Gary Nolan,0
Worcester,4,2,President,,Democratic,Howard Dean,5
Medford,5,1,President,,Libertarian,Blank Votes,0
Andover,-,6,President,,Democratic,Carol Moseley Braun,0
Boston,16,11,President,,Democratic,John F. Kerry,219
Adams,-,4,President,,Democratic,John Edwards,13
Fall River,8,A,President,,Libertarian,Aaron Russo,0
Worcester,4,3,President,,Green-Rainbow,Total Votes Cast,1
Boston,20,19,President,,Democratic,Total Votes Cast,292
Sharon,-,2,President,,Libertarian,Aaron Russo,0
Woburn,7,2,President,,Democratic,Dennis J. Kucinich,9
Boston,18,1,President,,Democratic,John F. Kerry,234
Boston,17,3,President,,Libertarian,Blank Votes,0
Gardner,3,B,President,,Democratic,No Preference,1
